"No.","Time","Source","Destination","Protocol","Length","Info"
"189","1.391234989","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=157089 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 191]"
"190","1.391305756","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=159993 Win=65535 Len=0"
"191","1.392784259","23.56.225.242","192.168.129.132","TLSv1.3","5862","DATA[15]"
"192","1.392874666","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=165801 Win=65535 Len=0"
"193","1.394627110","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=165801 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 201]"
"194","1.394644316","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=168705 Win=65535 Len=0"
"195","1.395642479","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=168705 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 201]"
"196","1.395832799","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=171609 Win=65535 Len=0"
"197","1.396733282","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=171609 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 201]"
"198","1.396769257","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=174513 Win=65535 Len=0"
"199","1.398212275","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=174513 Ack=6026 Win=64240 Len=5808 [TCP PDU reassembled in 201]"
"200","1.398291332","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=180321 Win=65535 Len=0"
"201","1.399480857","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[15]"
"202","1.400270682","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=183225 Win=65535 Len=0"
"203","1.400890490","23.56.225.242","192.168.129.132","TLSv1.3","4054","Server Hello, Change Cipher Spec, Encrypted Extensions, Certificate, Certificate Verify, Finished"
"204","1.400890619","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=183225 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 211]"
"205","1.401065686","192.168.129.132","23.56.225.242","TCP","54","47512  >  443 [ACK] Seq=1900 Ack=4001 Win=65535 Len=0"
"206","1.401309985","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=186129 Win=65535 Len=0"
"207","1.401980889","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=186129 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 211]"
"208","1.402007552","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=189033 Win=65535 Len=0"
"209","1.403212647","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=189033 Ack=6026 Win=64240 Len=5808 [TCP PDU reassembled in 211]"
"210","1.403249089","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=194841 Win=65535 Len=0"
"211","1.404103914","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[15]"
"212","1.404177755","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=197745 Win=65535 Len=0"
"213","1.405419001","192.168.129.132","23.56.225.242","TLSv1.3","134","Change Cipher Spec, Finished"
"214","1.405456692","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=197745 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 227]"
"215","1.405456847","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=200649 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 227]"
"216","1.405489585","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=200649 Win=65535 Len=0"
"217","1.405538502","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=203553 Win=65535 Len=0"
"218","1.405636865","23.56.225.242","192.168.129.132","TCP","60","443  >  47512 [ACK] Seq=4001 Ack=1980 Win=64240 Len=0"
"219","1.407118812","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=203553 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 227]"
"220","1.407166208","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=206457 Win=65535 Len=0"
"221","1.407374710","192.168.129.132","23.56.225.242","HTTP2","163","Magic, SETTINGS[0], WINDOW_UPDATE[0], GOAWAY[0]"
"222","1.407743074","23.56.225.242","192.168.129.132","TCP","60","443  >  47512 [ACK] Seq=4001 Ack=2089 Win=64240 Len=0"
"223","1.408139582","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=206457 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 227]"
"224","1.408169103","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=209361 Win=65535 Len=0"
"225","1.409061404","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=209361 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 227]"
"226","1.409138317","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=212265 Win=65535 Len=0"
"227","1.409476270","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[15]"
"228","1.409672967","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=215169 Win=65535 Len=0"
"229","1.410229738","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=215169 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 235]"
"230","1.410285978","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=218073 Win=65535 Len=0"
"231","1.411353889","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=218073 Ack=6026 Win=64240 Len=5808 [TCP PDU reassembled in 235]"
"232","1.411406335","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=223881 Win=65535 Len=0"
"233","1.412213608","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=223881 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 235]"
"234","1.412333122","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=226785 Win=65535 Len=0"
"235","1.413634249","23.56.225.242","192.168.129.132","TLSv1.3","8766","DATA[15]"
"236","1.413677635","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=235497 Win=65535 Len=0"
"237","1.417112341","23.56.225.242","192.168.129.132","TCP","8766","443  >  47500 [PSH, ACK] Seq=235497 Ack=6026 Win=64240 Len=8712 [TCP PDU reassembled in 239]"
"238","1.417152967","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=244209 Win=65535 Len=0"
"239","1.418453966","23.56.225.242","192.168.129.132","TLSv1.3","8766","DATA[15]"
"240","1.418509494","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=252921 Win=65535 Len=0"
"241","1.420891804","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=252921 Ack=6026 Win=64240 Len=5808 [TCP PDU reassembled in 245]"
"242","1.421223483","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=258729 Win=65535 Len=0"
"243","1.422674837","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=258729 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 245]"
"244","1.422703691","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=261633 Win=65535 Len=0"
"245","1.424426900","23.56.225.242","192.168.129.132","TLSv1.3","2958","HEADERS[7]: 200 OK"
"246","1.424497990","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=264537 Win=65535 Len=0"
"247","1.424748422","23.56.225.242","192.168.129.132","HTTP2","2958","DATA[7], HEADERS[13]: 200 OK"
"248","1.424774994","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=267441 Win=65535 Len=0"
"249","1.426566880","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=267441 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 254]"
"250","1.426626879","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=270345 Win=65535 Len=0"
"251","1.427417965","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=270345 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 254]"
"252","1.427453037","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=273249 Win=65535 Len=0"
"253","1.430318860","23.56.225.242","192.168.129.132","TCP","6522","443  >  47500 [PSH, ACK] Seq=273249 Ack=6026 Win=64240 Len=6468 [TCP PDU reassembled in 254]"
"254","1.430319197","23.56.225.242","192.168.129.132","TLSv1.3","5862","DATA[13]"
"255","1.430395111","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=279717 Win=65535 Len=0"
"256","1.430473987","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=285525 Win=65535 Len=0"
"257","1.430599283","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=285525 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 263]"
"258","1.430654477","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=288429 Win=65535 Len=0"
"259","1.431399171","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=288429 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 263]"
"260","1.431461634","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=291333 Win=65535 Len=0"
"261","1.433726232","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=291333 Ack=6026 Win=64240 Len=5808 [TCP PDU reassembled in 263]"
"262","1.433771466","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=297141 Win=65535 Len=0"
"263","1.433953669","23.56.225.242","192.168.129.132","TLSv1.3","5862","DATA[13]"
"264","1.433984746","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=302949 Win=65535 Len=0"
"265","1.434931966","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=302949 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 275]"
"266","1.434989441","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=305853 Win=65535 Len=0"
"267","1.435773503","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=305853 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 275]"
"268","1.435830442","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=308757 Win=65535 Len=0"
"269","1.436043443","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=308757 Ack=6026 Win=64240 Len=2904 [TCP PDU reassembled in 275]"
"270","1.436146775","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6026 Ack=311661 Win=65535 Len=0"
"271","1.437625754","192.168.129.132","23.56.225.242","HTTP2","325","HEADERS[45]: GET /fonts/Keshet-12-SemiBold.woff2, WINDOW_UPDATE[45]"
"272","1.438271890","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=311661 Ack=6026 Win=64240 Len=5808 [TCP PDU reassembled in 275]"
"273","1.438272327","23.56.225.242","192.168.129.132","TCP","60","443  >  47500 [ACK] Seq=317469 Ack=6297 Win=64240 Len=0"
"274","1.438402982","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6297 Ack=317469 Win=65535 Len=0"
"275","1.438779429","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[15]"
"276","1.438865260","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6297 Ack=320373 Win=65535 Len=0"
"277","1.439474572","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=320373 Ack=6297 Win=64240 Len=2904 [TCP PDU reassembled in 283]"
"278","1.439553769","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6297 Ack=323277 Win=65535 Len=0"
"279","1.439837190","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=323277 Ack=6297 Win=64240 Len=2904 [TCP PDU reassembled in 283]"
"280","1.439865849","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6297 Ack=326181 Win=65535 Len=0"
"281","1.441666670","192.168.129.132","23.56.225.242","HTTP2","205","HEADERS[47]: GET /fonts/Keshet-12-Regular.woff2, WINDOW_UPDATE[47]"
"282","1.442140181","23.56.225.242","192.168.129.132","TCP","60","443  >  47500 [ACK] Seq=326181 Ack=6448 Win=64240 Len=0"
"283","1.443909549","23.56.225.242","192.168.129.132","TLSv1.3","13122","DATA[15]"
"284","1.444057721","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=339249 Win=65535 Len=0"
"285","1.445377469","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=339249 Ack=6448 Win=64240 Len=5808 [TCP PDU reassembled in 287]"
"286","1.445528252","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=345057 Win=65535 Len=0"
"287","1.446990305","23.56.225.242","192.168.129.132","TLSv1.3","8766","DATA[15]"
"288","1.447174735","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=353769 Win=65535 Len=0"
"289","1.449451095","23.56.225.242","192.168.129.132","TCP","13122","443  >  47500 [PSH, ACK] Seq=353769 Ack=6448 Win=64240 Len=13068 [TCP PDU reassembled in 291]"
"290","1.449516499","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=366837 Win=65535 Len=0"
"291","1.449663308","23.56.225.242","192.168.129.132","TLSv1.3","4410","DATA[15]"
"292","1.449682696","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=371193 Win=65535 Len=0"
"293","1.452635847","23.56.225.242","192.168.129.132","TCP","4410","443  >  47500 [PSH, ACK] Seq=371193 Ack=6448 Win=64240 Len=4356 [TCP PDU reassembled in 298]"
"294","1.452636358","23.56.225.242","192.168.129.132","TLSv1.3","628","New Session Ticket, New Session Ticket"
"295","1.452709554","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=375549 Win=65535 Len=0"
"296","1.453319299","23.56.225.242","192.168.129.132","TCP","8766","443  >  47500 [PSH, ACK] Seq=375549 Ack=6448 Win=64240 Len=8712 [TCP PDU reassembled in 298]"
"297","1.453352287","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=384261 Win=65535 Len=0"
"298","1.453929732","23.56.225.242","192.168.129.132","TLSv1.3","8766","DATA[15]"
"299","1.453973005","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=392973 Win=65535 Len=0"
"300","1.454495297","192.168.129.132","23.56.225.242","TLSv1.3","78","Alert (Level: Warning, Description: Close Notify)"
"301","1.454619548","192.168.129.132","23.56.225.242","TCP","54","47512  >  443 [FIN, ACK] Seq=2113 Ack=4575 Win=65535 Len=0"
"302","1.454875622","23.56.225.242","192.168.129.132","TCP","4410","443  >  47500 [PSH, ACK] Seq=392973 Ack=6448 Win=64240 Len=4356 [TCP PDU reassembled in 307]"
"303","1.454876152","23.56.225.242","192.168.129.132","TCP","60","443  >  47512 [ACK] Seq=4575 Ack=2113 Win=64240 Len=0"
"304","1.454932277","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=397329 Win=65535 Len=0"
"305","1.455455887","23.56.225.242","192.168.129.132","TCP","60","443  >  47512 [ACK] Seq=4575 Ack=2114 Win=64239 Len=0"
"306","1.455456121","23.56.225.242","192.168.129.132","TLSv1.3","4054","Server Hello, Change Cipher Spec, Encrypted Extensions, Certificate, Certificate Verify, Finished"
"307","1.455456185","23.56.225.242","192.168.129.132","TLSv1.3","4410","DATA[15]"
"308","1.455495543","192.168.129.132","23.56.225.242","TCP","54","47538  >  443 [ACK] Seq=1900 Ack=4001 Win=65535 Len=0"
"309","1.455535843","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=401685 Win=65535 Len=0"
"310","1.456596201","23.56.225.242","192.168.129.132","TCP","7314","443  >  47500 [PSH, ACK] Seq=401685 Ack=6448 Win=64240 Len=7260 [TCP PDU reassembled in 314]"
"311","1.456647673","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=408945 Win=65535 Len=0"
"312","1.457503837","23.56.225.242","192.168.129.132","TCP","4410","443  >  47500 [PSH, ACK] Seq=408945 Ack=6448 Win=64240 Len=4356 [TCP PDU reassembled in 314]"
"313","1.457534303","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=413301 Win=65535 Len=0"
"314","1.457803031","23.56.225.242","192.168.129.132","TLSv1.3","5862","DATA[15]"
"315","1.457828334","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=419109 Win=65535 Len=0"
"316","1.458692171","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=419109 Ack=6448 Win=64240 Len=2904 [TCP PDU reassembled in 322]"
"317","1.458692745","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=422013 Ack=6448 Win=64240 Len=2904 [TCP PDU reassembled in 322]"
"318","1.458744396","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=422013 Win=65535 Len=0"
"319","1.458889683","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=424917 Win=65535 Len=0"
"320","1.459269878","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=424917 Ack=6448 Win=64240 Len=5808 [TCP PDU reassembled in 322]"
"321","1.459296964","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=430725 Win=65535 Len=0"
"322","1.460463194","23.56.225.242","192.168.129.132","TLSv1.3","5862","DATA[15]"
"323","1.460508340","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=436533 Win=65535 Len=0"
"324","1.461744674","192.168.129.132","23.56.225.242","TLSv1.3","134","Change Cipher Spec, Finished"
"325","1.462323675","23.56.225.242","192.168.129.132","TCP","60","443  >  47538 [ACK] Seq=4001 Ack=1980 Win=64240 Len=0"
"326","1.462324056","23.56.225.242","192.168.129.132","TCP","5862","443  >  47500 [PSH, ACK] Seq=436533 Ack=6448 Win=64240 Len=5808 [TCP PDU reassembled in 329]"
"327","1.462359790","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=442341 Win=65535 Len=0"
"328","1.462810736","23.56.225.242","192.168.129.132","TLSv1.3","4054","Server Hello, Change Cipher Spec, Encrypted Extensions, Certificate, Certificate Verify, Finished"
"329","1.462810782","23.56.225.242","192.168.129.132","HTTP2","5862","DATA[15]"
"330","1.462826060","192.168.129.132","23.56.225.242","TCP","54","47522  >  443 [ACK] Seq=1900 Ack=4001 Win=65535 Len=0"
"331","1.462851512","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6448 Ack=448149 Win=65535 Len=0"
"332","1.463391862","192.168.129.132","23.56.225.242","HTTP2","203","HEADERS[49]: GET /fonts/Keshet-12-Bold.woff2, WINDOW_UPDATE[49]"
"333","1.463617947","23.56.225.242","192.168.129.132","HTTP2","10218","HEADERS[17]: 200 OK"
"334","1.463618090","23.56.225.242","192.168.129.132","TCP","60","443  >  47500 [ACK] Seq=458313 Ack=6597 Win=64240 Len=0"
"335","1.463645047","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=458313 Win=65535 Len=0"
"336","1.465095452","192.168.129.132","23.56.225.242","HTTP2","163","Magic, SETTINGS[0], WINDOW_UPDATE[0], GOAWAY[0]"
"337","1.465685678","23.56.225.242","192.168.129.132","TCP","60","443  >  47538 [ACK] Seq=4001 Ack=2089 Win=64240 Len=0"
"338","1.465686003","23.56.225.242","192.168.129.132","TLSv1.3","13122","DATA[17]"
"339","1.465731561","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=471381 Win=65535 Len=0"
"340","1.465866270","23.56.225.242","192.168.129.132","TCP","4410","443  >  47500 [PSH, ACK] Seq=471381 Ack=6597 Win=64240 Len=4356 [TCP PDU reassembled in 342]"
"341","1.465893647","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=475737 Win=65535 Len=0"
"342","1.466179432","23.56.225.242","192.168.129.132","HTTP2","7314","DATA[17], HEADERS[21]: 200 OK"
"343","1.466205041","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=482997 Win=65535 Len=0"
"344","1.468431078","192.168.129.132","23.56.225.242","TLSv1.3","134","Change Cipher Spec, Finished"
"345","1.469027651","192.168.129.132","23.56.225.242","HTTP2","163","Magic, SETTINGS[0], WINDOW_UPDATE[0], GOAWAY[0]"
"346","1.469120907","23.56.225.242","192.168.129.132","TCP","60","443  >  47522 [ACK] Seq=4001 Ack=1980 Win=64240 Len=0"
"347","1.469410922","23.56.225.242","192.168.129.132","TCP","60","443  >  47522 [ACK] Seq=4001 Ack=2089 Win=64240 Len=0"
"348","1.470684388","23.56.225.242","192.168.129.132","HTTP2","21834","DATA[21], HEADERS[27]: 200 OK"
"349","1.470750165","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=504777 Win=65535 Len=0"
"350","1.472326710","23.56.225.242","192.168.129.132","TLSv1.3","14574","DATA[15]"
"351","1.472458480","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=519297 Win=65535 Len=0"
"352","1.472698695","23.56.225.242","192.168.129.132","TLSv1.3","7314","DATA[15]"
"353","1.472728547","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=526557 Win=65535 Len=0"
"354","1.477099856","23.56.225.242","192.168.129.132","TCP","11670","443  >  47500 [PSH, ACK] Seq=526557 Ack=6597 Win=64240 Len=11616 [TCP PDU reassembled in 356]"
"355","1.477246975","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=538173 Win=65535 Len=0"
"356","1.477506728","23.56.225.242","192.168.129.132","TLSv1.3","16026","DATA[15]"
"357","1.477626241","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=554145 Win=65535 Len=0"
"358","1.477900908","23.56.225.242","192.168.129.132","TLSv1.3","7314","DATA[15]"
"359","1.477935345","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=561405 Win=65535 Len=0"
"360","1.478247872","23.56.225.242","192.168.129.132","TCP","11670","443  >  47500 [PSH, ACK] Seq=561405 Ack=6597 Win=64240 Len=11616 [TCP PDU reassembled in 362]"
"361","1.478420537","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=573021 Win=65535 Len=0"
"362","1.479191277","23.56.225.242","192.168.129.132","TLSv1.3","2958","DATA[15]"
"363","1.479191688","23.56.225.242","192.168.129.132","TCP","8766","443  >  47500 [PSH, ACK] Seq=575925 Ack=6597 Win=64240 Len=8712 [TCP PDU reassembled in 367]"
"364","1.479238234","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=575925 Win=65535 Len=0"
"365","1.479403989","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=584637 Win=65535 Len=0"
"366","1.480188184","23.56.225.242","192.168.129.132","TCP","4410","443  >  47500 [PSH, ACK] Seq=584637 Ack=6597 Win=64240 Len=4356 [TCP PDU reassembled in 367]"
"367","1.480188405","23.56.225.242","192.168.129.132","TLSv1.3","4410","DATA[15]"
"368","1.480247699","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=588993 Win=65535 Len=0"
"369","1.480281541","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=593349 Win=65535 Len=0"
"370","1.482817023","23.56.225.242","192.168.129.132","TCP","11670","443  >  47500 [PSH, ACK] Seq=593349 Ack=6597 Win=64240 Len=11616 [TCP PDU reassembled in 374]"
"371","1.482862964","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=604965 Win=65535 Len=0"
"372","1.483310696","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=604965 Ack=6597 Win=64240 Len=2904 [TCP PDU reassembled in 374]"
"373","1.483439086","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=607869 Win=65535 Len=0"
"374","1.484318703","23.56.225.242","192.168.129.132","TLSv1.3","11670","DATA[15]"
"375","1.484427555","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=619485 Win=65535 Len=0"
"376","1.484578584","23.56.225.242","192.168.129.132","TCP","2958","443  >  47500 [PSH, ACK] Seq=619485 Ack=6597 Win=64240 Len=2904 [TCP PDU reassembled in 378]"
"377","1.484599717","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=622389 Win=65535 Len=0"
"378","1.485333816","23.56.225.242","192.168.129.132","TLSv1.3","17478","DATA[15]"
"379","1.485370978","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=639813 Win=65535 Len=0"
"380","1.486669124","23.56.225.242","192.168.129.132","TLSv1.3","8766","DATA[15]"
"381","1.486733368","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=648525 Win=65535 Len=0"
"382","1.488316755","23.56.225.242","192.168.129.132","TCP","8766","443  >  47500 [PSH, ACK] Seq=648525 Ack=6597 Win=64240 Len=8712 [TCP PDU reassembled in 384]"
"383","1.488512907","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=657237 Win=65535 Len=0"
"384","1.489445489","23.56.225.242","192.168.129.132","TLSv1.3","11670","DATA[15]"
"385","1.489575789","192.168.129.132","23.56.225.242","TCP","54","47500  >  443 [ACK] Seq=6597 Ack=668853 Win=65535 Len=0"
